0.354248	0.345947	0.169678	0.130127	
0.309814	0.302734	0.273438	0.114014	
0.395996	0.264893	0.239258	0.0998535	
0.471436	0.231689	0.209473	0.0874023	
0.412354	0.202881	0.308105	0.0766602	
0.360596	0.177734	0.394531	0.0671387	
0.44043	0.155518	0.345215	0.0588379	
0.385254	0.135986	0.302246	0.176514	
0.461914	0.119141	0.264404	0.154541	
0.404053	0.104248	0.356445	0.135254	
0.353516	0.216064	0.312012	0.118408	
0.309326	0.313965	0.272949	0.10376	
0.270508	0.274658	0.364014	0.0908203	
0.236572	0.240234	0.443604	0.0795898	
0.331787	0.210205	0.388184	0.0698242	
0.415283	0.183838	0.3396	0.0612793	
0.488281	0.160889	0.297119	0.0537109	
0.427246	0.140625	0.38501	0.0471191	
0.498779	0.123047	0.336914	0.0412598	
0.436279	0.107666	0.419922	0.0361328	
0.506592	0.0942383	0.367432	0.0317383	
0.443115	0.0825195	0.321533	0.152832	
0.512695	0.0720215	0.281494	0.133789	
0.573486	0.0629883	0.246338	0.117188	
0.626709	0.0551758	0.215576	0.102539	
0.54834	0.0480957	0.188721	0.214844	
0.604736	0.0419922	0.165283	0.187988	
0.529053	0.0366211	0.269775	0.164551	
0.587891	0.0319824	0.236084	0.144043	
0.514404	0.027832	0.206543	0.251221	
0.574951	0.0244141	0.180664	0.219971	
0.62793	0.0214844	0.157959	0.192627	
0.674316	0.0187988	0.138184	0.168701	
0.589844	0.0166016	0.12085	0.272705	
0.641113	0.0144043	0.105713	0.23877	
0.685791	0.0126953	0.0925293	0.208984	
0.724854	0.0112305	0.0810547	0.182861	
0.634033	0.0100098	0.195801	0.160156	
0.679688	0.00878906	0.171387	0.140137	
0.594727	0.132568	0.149902	0.122803	
0.520264	0.115967	0.131104	0.232666	
0.580078	0.101562	0.114746	0.203613	
0.507568	0.213867	0.100342	0.178223	
0.444092	0.312012	0.0878906	0.156006	
0.513428	0.272949	0.0769043	0.136719	
0.449219	0.23877	0.192383	0.119629	
0.393066	0.33374	0.168457	0.104736	
0.34375	0.291992	0.147461	0.216797	
0.425781	0.255371	0.12915	0.189697	
0.372559	0.223389	0.238037	0.166016	
0.325928	0.320312	0.208496	0.145264	
0.285156	0.405273	0.182373	0.127197	
0.249512	0.354492	0.284668	0.111328	
0.218262	0.310059	0.374268	0.0974121	
0.190918	0.39624	0.327393	0.0854492	
0.166992	0.47168	0.286377	0.0749512	
0.145996	0.537842	0.250488	0.0656738	
0.127686	0.470459	0.344238	0.0576172	
0.111572	0.536621	0.30127	0.0505371	
0.0974121	0.469727	0.388428	0.0444336	
0.0852051	0.410889	0.464844	0.0390625	
0.0744629	0.359619	0.531738	0.0341797	
0.0649414	0.439697	0.465332	0.0300293	
0.181641	0.384766	0.407227	0.0263672	
0.283936	0.33667	0.356201	0.0231934	
0.248291	0.294678	0.436523	0.0205078	
0.342041	0.258057	0.381836	0.0180664	
0.299072	0.35083	0.334229	0.0158691	
0.261475	0.307129	0.29248	0.138916	
0.35376	0.268555	0.256104	0.121582	
0.309326	0.360107	0.224121	0.106445	
0.270508	0.440186	0.196045	0.0932617	
0.361572	0.385254	0.171387	0.0817871	
0.316162	0.337158	0.274902	0.0717773	
0.276611	0.419922	0.240479	0.0629883	
0.241943	0.367432	0.335449	0.0551758	
0.21167	0.321533	0.293457	0.17334	
0.185059	0.281494	0.381592	0.151855	
0.161865	0.371338	0.33374	0.133057	
0.141602	0.324951	0.416992	0.116455	
0.123779	0.284424	0.364746	0.227051	
0.108154	0.249023	0.444092	0.19873	
0.0944824	0.343018	0.388428	0.174072	
0.0825195	0.425293	0.339844	0.152344	
0.197021	0.372314	0.297363	0.133301	
0.172363	0.325684	0.385254	0.116699	
0.150635	0.410156	0.336914	0.102295	
0.131592	0.358887	0.419922	0.0895996	
0.11499	0.313965	0.492432	0.0786133	
0.225586	0.274658	0.430908	0.0688477	
0.322266	0.240234	0.377197	0.0603027	
0.281982	0.210205	0.454834	0.0529785	
0.246582	0.184082	0.522949	0.0463867	
0.340576	0.161133	0.45752	0.0407715	
0.422852	0.141113	0.400146	0.0358887	
0.494873	0.123535	0.350098	0.0314941	
0.557861	0.108154	0.306396	0.0275879	
0.488037	0.219727	0.268066	0.0241699	
0.427002	0.317139	0.234619	0.0212402	
0.373535	0.402588	0.205078	0.0187988	
0.32666	0.477295	0.179443	0.0166016	
0.285645	0.417725	0.281982	0.0146484	
0.249756	0.490479	0.246826	0.0129395	
0.218506	0.429199	0.34082	0.0114746	
0.316162	0.375488	0.298096	0.0102539	
0.276611	0.328369	0.260986	0.134033	
0.241943	0.412354	0.228271	0.117432	
0.21167	0.48584	0.199707	0.102783	
0.185059	0.425049	0.174805	0.215088	
0.161865	0.371826	0.278076	0.188232	
0.141602	0.450195	0.243408	0.164795	
0.123779	0.519043	0.212891	0.144287	
0.108154	0.454102	0.311279	0.126465	
0.0944824	0.397461	0.397217	0.11084	
0.0825195	0.4729	0.347412	0.097168	
0.0720215	0.413818	0.303955	0.210205	
0.187988	0.362061	0.265869	0.184082	
0.164307	0.316895	0.232666	0.286133	
0.143555	0.402344	0.203613	0.250488	
0.125488	0.352051	0.178223	0.344238	
0.234619	0.308105	0.156006	0.30127	
0.205078	0.269775	0.136475	0.388672	
0.179443	0.36084	0.119629	0.340088	
0.156982	0.440674	0.104736	0.297607	
0.137207	0.385742	0.216553	0.260498	
0.119873	0.337646	0.314453	0.228027	
0.104736	0.42041	0.275146	0.199707	
0.0915527	0.36792	0.240723	0.299805	
0.0800781	0.321777	0.210693	0.387451	
0.0700684	0.281494	0.309326	0.339111	
0.0612793	0.371338	0.270508	0.296875	
0.0534668	0.324951	0.361816	0.259766	
0.0466309	0.284424	0.31665	0.352295	
0.0407715	0.248779	0.4021	0.30835	
0.0356445	0.342529	0.351807	0.27002	
0.156006	0.299805	0.307861	0.236328	
0.261475	0.262207	0.269531	0.206787	
0.22876	0.229248	0.36084	0.181152	
0.324951	0.200684	0.315674	0.158691	
0.28418	0.300537	0.276367	0.138916	
0.248535	0.262939	0.366943	0.121582	
0.217285	0.230225	0.446045	0.106445	
0.189941	0.326416	0.390381	0.0932617	
0.166016	0.285645	0.341553	0.206787	
0.270264	0.249756	0.298828	0.181152	
0.236328	0.218506	0.261475	0.283691	
0.206787	0.316162	0.22876	0.248291	
0.305908	0.276611	0.200195	0.217285	
0.392578	0.241943	0.175293	0.190186	
0.343506	0.21167	0.27832	0.166504	
0.425537	0.185059	0.243652	0.145752	
0.497314	0.161865	0.213135	0.127686	
0.435059	0.141602	0.311523	0.111816	
0.380615	0.123779	0.397705	0.0979004	
0.333008	0.233154	0.348145	0.0856934	
0.29126	0.329102	0.304443	0.0751953	
0.254639	0.413086	0.266357	0.065918	
0.222656	0.361572	0.35791	0.0578613	
0.194824	0.441162	0.313232	0.0507812	
0.17041	0.385986	0.39917	0.0444336	
0.273926	0.337891	0.349121	0.0390625	
0.239502	0.295654	0.305664	0.15918	
0.209473	0.383789	0.267334	0.139404	
0.183105	0.460938	0.233887	0.12207	
0.160156	0.52832	0.20459	0.106934	
0.140137	0.462158	0.303955	0.09375	
0.122559	0.529297	0.266113	0.0820312	
0.107178	0.463135	0.35791	0.0717773	
0.21875	0.405273	0.312988	0.0629883	
0.191406	0.354492	0.398926	0.0551758	
0.16748	0.435059	0.349121	0.0483398	
0.146484	0.505615	0.30542	0.0424805	
0.128174	0.442383	0.39209	0.0373535	
0.112061	0.386963	0.343262	0.157715	
0.0979004	0.463623	0.300293	0.138184	
0.210449	0.405762	0.262695	0.121094	
0.309082	0.35498	0.22998	0.105957	
0.270264	0.310791	0.326172	0.0927734	
0.361328	0.271973	0.2854	0.0812988	
0.316162	0.237793	0.249756	0.196289	
0.276611	0.333008	0.218506	0.171875	
0.241943	0.29126	0.316406	0.150391	
0.21167	0.379883	0.276855	0.131592	
0.185059	0.33252	0.367188	0.115234	
0.286865	0.291016	0.321289	0.10083	
0.250977	0.254639	0.281006	0.213379	
0.219482	0.3479	0.24585	0.186768	
0.191895	0.429443	0.215088	0.163574	
0.292725	0.375732	0.188232	0.143311	
0.256104	0.328613	0.289795	0.125488	
0.223877	0.412598	0.253662	0.109863	
0.195801	0.361084	0.346924	0.0961914	
0.171143	0.315918	0.303711	0.209229	
0.149658	0.276367	0.390869	0.183105	
0.130859	0.366699	0.342041	0.1604	
0.239502	0.320801	0.299316	0.140381	
0.209473	0.405762	0.261719	0.123047	
0.183105	0.355225	0.229004	0.232666	
0.160156	0.435791	0.200439	0.203613	
0.140137	0.506104	0.175537	0.178223	
0.122559	0.567871	0.153564	0.156006	
0.107178	0.496826	0.259277	0.136719	
0.09375	0.55957	0.227051	0.119629	
0.207031	0.489502	0.19873	0.104736	
0.181152	0.553223	0.173828	0.0917969	
0.158447	0.484131	0.2771	0.0803223	
0.138428	0.548828	0.242432	0.0703125	
0.246094	0.480225	0.212158	0.0615234	
0.215332	0.420166	0.185547	0.178955	
0.188232	0.367676	0.287354	0.156738	
0.289551	0.321777	0.251465	0.137207	
0.378174	0.281738	0.219971	0.120117	
0.455811	0.246582	0.192383	0.105225	
0.398682	0.21582	0.293213	0.0922852	
0.473633	0.188965	0.256592	0.0808105	
0.414307	0.165283	0.349609	0.0708008	
0.362305	0.269775	0.305908	0.0620117	
0.316895	0.236084	0.392578	0.0544434	
0.2771	0.331543	0.343506	0.0478516	
0.242432	0.290039	0.425537	0.0419922	
0.336914	0.253906	0.372314	0.0368652	
0.294678	0.222168	0.325684	0.157471	
0.257812	0.319336	0.284912	0.137939	
0.225586	0.404297	0.249268	0.12085	
0.197266	0.47876	0.218018	0.105957	
0.172607	0.418701	0.315918	0.0927734	
0.150879	0.491455	0.276367	0.0812988	
0.131836	0.555176	0.241699	0.0712891	
0.115234	0.61084	0.211426	0.0625	
0.10083	0.534424	0.310059	0.0546875	
0.0881348	0.592529	0.271484	0.0478516	
0.201904	0.518555	0.237549	0.0419922	
0.301514	0.453857	0.207764	0.0368652	
0.263672	0.397217	0.306641	0.0324707	
0.355713	0.347412	0.268311	0.0285645	
0.311035	0.304199	0.234619	0.150146	
0.271973	0.266357	0.205078	0.256592	
0.237793	0.233154	0.304443	0.224609	
0.208008	0.328857	0.266602	0.196533	
0.181885	0.287842	0.358154	0.172119	
0.158936	0.376953	0.313477	0.150635	
0.138916	0.329834	0.399414	0.131836	
0.121338	0.413818	0.349365	0.115479	
0.230957	0.362305	0.305664	0.101074	
0.326904	0.317139	0.267334	0.088623	
0.285889	0.277588	0.358887	0.0776367	
0.375	0.24292	0.313965	0.0681152	
0.328125	0.212402	0.274658	0.184814	
0.412109	0.185791	0.240234	0.161865	
0.360596	0.162354	0.335205	0.141846	
0.31543	0.26709	0.293213	0.124268	
0.400879	0.233643	0.256592	0.108887	
0.350586	0.20459	0.349365	0.095459	
0.306641	0.178955	0.430664	0.0837402	
0.268311	0.281494	0.376709	0.0734863	
0.234619	0.371338	0.32959	0.0644531	
0.330078	0.324951	0.288574	0.0563965	
0.288818	0.28418	0.377441	0.0495605	
0.252686	0.373535	0.330322	0.043457	
0.220947	0.326904	0.414062	0.0380859	
0.318115	0.286133	0.362305	0.0334473	
0.27832	0.250244	0.317139	0.154297	
0.243408	0.343994	0.277588	0.13501	
0.212891	0.301025	0.24292	0.243164	
0.186279	0.388184	0.212646	0.212891	
0.162842	0.3396	0.311279	0.186279	
0.142334	0.422119	0.272461	0.163086	
0.124512	0.494385	0.238281	0.142822	
0.108887	0.557617	0.208496	0.125	
0.0952148	0.487793	0.307617	0.109375	
0.083252	0.551758	0.269287	0.0957031	
0.197754	0.482666	0.23584	0.0837402	
0.172852	0.422363	0.206299	0.198486	
0.151123	0.369629	0.30542	0.173828	
0.25708	0.323486	0.267334	0.1521	
0.349854	0.282959	0.233887	0.133301	
0.430908	0.247803	0.20459	0.116699	
0.376953	0.216797	0.303955	0.102295	
0.454834	0.189697	0.265869	0.0895996	
0.522949	0.166016	0.232422	0.0786133	
0.45752	0.270264	0.203369	0.0688477	
0.400146	0.236572	0.177979	0.185303	
0.350098	0.332031	0.155518	0.162354	
0.306152	0.290527	0.13623	0.26709	
0.267822	0.25415	0.119141	0.358887	
0.234131	0.222412	0.229248	0.314209	
0.204834	0.31958	0.200439	0.275146	
0.304199	0.279541	0.175293	0.240967	
0.391113	0.244629	0.15332	0.210938	
0.342041	0.214111	0.259277	0.18457	
0.424072	0.1875	0.226807	0.161621	
0.37085	0.289062	0.198486	0.141602	
0.449463	0.25293	0.173584	0.124023	
0.393066	0.221436	0.276855	0.108643	
0.34375	0.318848	0.242188	0.0952148	
0.300781	0.278809	0.336914	0.0834961	
0.263184	0.243896	0.294678	0.198242	
0.230225	0.213379	0.382812	0.173584	
0.201416	0.311523	0.334961	0.1521	
0.176025	0.397705	0.292969	0.133301	
0.153809	0.348145	0.381348	0.116699	
0.134521	0.304688	0.333496	0.227295	
0.117676	0.391602	0.291748	0.198975	
0.227783	0.342773	0.255127	0.174316	
0.324219	0.299805	0.223389	0.152588	
0.283691	0.262207	0.320557	0.133545	
0.373047	0.229492	0.280518	0.116943	
0.451416	0.200684	0.245361	0.102539	
0.519775	0.175781	0.2146	0.0898438	
0.45459	0.153809	0.187988	0.203613	
0.397705	0.259521	0.164551	0.178223	
0.3479	0.352051	0.144043	0.156006	
0.304199	0.433105	0.125977	0.136719	
0.266113	0.378906	0.235352	0.119629	
0.232666	0.456543	0.206055	0.104736	
0.203369	0.399658	0.305176	0.0917969	
0.302734	0.349854	0.26709	0.0803223	
0.264893	0.305908	0.233887	0.195312	
0.231689	0.392578	0.204834	0.170898	
0.202637	0.343506	0.179199	0.274658	
0.302246	0.300537	0.156738	0.240479	
0.264404	0.262939	0.137207	0.335449	
0.231201	0.355225	0.119873	0.293701	
0.202148	0.310791	0.10498	0.38208	
0.176758	0.271973	0.0917969	0.459473	
0.154541	0.238037	0.205322	0.4021	
0.13501	0.333496	0.179443	0.352051	
0.11792	0.291992	0.281982	0.308105	
0.103027	0.255615	0.246582	0.394775	
0.0900879	0.223633	0.34082	0.345459	
0.0786133	0.320801	0.298096	0.30249	
0.193604	0.280762	0.260742	0.264893	
0.294189	0.24585	0.228027	0.231934	
0.257324	0.215088	0.324463	0.203125	
0.350098	0.188232	0.283936	0.177734	
0.306152	0.164795	0.248535	0.280518	
0.267822	0.144043	0.217529	0.370605	
0.234131	0.126221	0.315186	0.324463	
0.204834	0.235352	0.275879	0.283936	
0.179199	0.205811	0.366455	0.248535	
0.281738	0.179932	0.320801	0.217529	
0.246338	0.157471	0.405762	0.19043	
0.215332	0.262939	0.35498	0.166748	
0.313232	0.230225	0.310547	0.145996	
0.273926	0.326416	0.271729	0.12793	
0.239502	0.285645	0.237793	0.237061	
0.209473	0.375	0.208008	0.20752	
0.183105	0.453125	0.182129	0.181641	
0.285156	0.396484	0.159424	0.158936	
0.249512	0.346924	0.264404	0.13916	
0.218262	0.428467	0.231445	0.121826	
0.190918	0.499756	0.202637	0.106689	
0.166992	0.437256	0.302246	0.0935059	
0.145996	0.382568	0.389404	0.0820312	
0.127686	0.459717	0.34082	0.0717773	
0.111572	0.402344	0.423096	0.0629883	
0.0974121	0.352051	0.370361	0.180176	
0.0852051	0.307861	0.449219	0.157715	
0.0744629	0.394287	0.393066	0.138184	
0.0649414	0.470215	0.34375	0.121094	
0.0566406	0.411621	0.425781	0.105957	
0.0495605	0.360107	0.497559	0.0927734	
0.0432129	0.440186	0.435303	0.0812988	
0.0375977	0.385254	0.505859	0.0712891	
0.0327148	0.337158	0.442627	0.1875	
0.0285645	0.294922	0.512451	0.164062	
0.0249023	0.383057	0.448486	0.143555	
0.0217285	0.335205	0.392334	0.250732	
0.0187988	0.418457	0.343262	0.219482	
0.0163574	0.366211	0.425293	0.192139	
0.0141602	0.445557	0.37207	0.168213	
0.137207	0.389893	0.325684	0.147217	
0.244873	0.341309	0.284912	0.128906	
0.214111	0.298584	0.374512	0.112793	
0.312256	0.26123	0.327637	0.098877	
0.273193	0.353516	0.286621	0.0866699	
0.364014	0.309326	0.250732	0.0759277	
0.318359	0.270752	0.344238	0.0666504	
0.278564	0.361816	0.30127	0.0583496	
0.368652	0.31665	0.263428	0.0512695	
0.44751	0.2771	0.230469	0.0449219	
0.391357	0.242676	0.32666	0.0393066	
0.467285	0.212402	0.285889	0.0344238	
0.408691	0.186035	0.25	0.155273	
0.482422	0.162842	0.21875	0.135986	
0.422119	0.142334	0.316406	0.119141	
0.369141	0.249756	0.276855	0.104248	
0.322998	0.218506	0.242188	0.216309	
0.282471	0.191162	0.211914	0.314453	
0.24707	0.167236	0.310547	0.275146	
0.216064	0.27124	0.271729	0.240967	
0.313965	0.237305	0.237793	0.210938	
0.399658	0.20752	0.208252	0.18457	
0.349609	0.181641	0.182129	0.286621	
0.305908	0.283936	0.15918	0.250977	
0.267578	0.373535	0.13916	0.219727	
0.234131	0.32666	0.246826	0.192383	
0.204834	0.285645	0.216064	0.293457	
0.179199	0.374756	0.189209	0.256836	
0.156738	0.327881	0.290527	0.224854	
0.136963	0.286865	0.379395	0.196777	
0.244629	0.251221	0.331787	0.172363	
0.338867	0.219971	0.290283	0.150879	
0.296387	0.192383	0.25415	0.25708	
0.259277	0.168213	0.222412	0.350098	
0.226807	0.147217	0.31958	0.306396	
0.198242	0.253906	0.279541	0.268311	
0.17334	0.222168	0.369629	0.234863	
0.151611	0.319336	0.323486	0.205566	
0.132568	0.279297	0.408203	0.179932	
0.115967	0.369385	0.357178	0.157471	
0.226318	0.323242	0.3125	0.137939	
0.322998	0.282715	0.273438	0.12085	
0.282471	0.247314	0.364258	0.105957	
0.37207	0.216309	0.318848	0.0927734	
0.450439	0.189209	0.279053	0.0812988	
0.394043	0.290527	0.244141	0.0712891	
0.344727	0.25415	0.213623	0.1875	
0.301514	0.347412	0.187012	0.164062	
0.388672	0.303955	0.163818	0.143555	
0.340088	0.265869	0.268311	0.125732	
0.297363	0.232666	0.359863	0.110107	
0.26001	0.328613	0.314941	0.0964355	
0.227295	0.412598	0.275635	0.0844727	
0.19873	0.361084	0.366211	0.0739746	
0.173828	0.315918	0.445312	0.0649414	
0.1521	0.401367	0.389648	0.0568848	
0.133057	0.351074	0.341064	0.174805	
0.241211	0.307373	0.29834	0.153076	
0.210938	0.269043	0.260986	0.259033	
0.18457	0.360352	0.228271	0.226807	
0.286377	0.31543	0.199707	0.198486	
0.375488	0.275879	0.174805	0.173828	
0.328369	0.241455	0.278076	0.1521	
0.412109	0.211426	0.243164	0.133301	
0.360596	0.184814	0.212891	0.241699	
0.44043	0.161621	0.186279	0.21167	
0.385254	0.141357	0.163086	0.310303	
0.336914	0.248779	0.142578	0.271729	
0.294678	0.217773	0.124756	0.362793	
0.257812	0.19043	0.109131	0.442627	
0.225586	0.166504	0.220459	0.387451	
0.197266	0.270752	0.192871	0.339111	
0.172607	0.236816	0.293701	0.296875	
0.150879	0.332275	0.25708	0.259766	
0.131836	0.290771	0.350098	0.227295	
0.115234	0.379395	0.306396	0.198975	
0.22583	0.331787	0.268066	0.174316	
0.19751	0.415283	0.234619	0.152588	
0.172607	0.363525	0.205322	0.258545	
0.150879	0.443115	0.179688	0.226318	
0.131836	0.387695	0.157227	0.323242	
0.115234	0.464355	0.137451	0.282959	
0.10083	0.40625	0.120117	0.372803	
0.0881348	0.480469	0.10498	0.326416	
0.0769043	0.54541	0.092041	0.285645	
0.192139	0.477295	0.0805664	0.25	
0.167969	0.417725	0.195557	0.21875	
0.146973	0.490479	0.171143	0.191406	
0.128418	0.429199	0.274902	0.16748	
0.237305	0.375488	0.240479	0.146729	
0.20752	0.328613	0.210449	0.253418	
0.181396	0.412598	0.184082	0.221924	
0.158691	0.48584	0.161133	0.194336	
0.138672	0.550293	0.140869	0.170166	
0.121338	0.481445	0.248291	0.148926	
0.105957	0.546387	0.217285	0.130371	
0.217529	0.478271	0.189941	0.114258	
0.315186	0.418457	0.16626	0.100098	
0.275635	0.366211	0.270508	0.0876465	
0.365967	0.320557	0.236572	0.0769043	
0.320068	0.405518	0.207031	0.0673828	
0.405029	0.354736	0.181152	0.059082	
0.354248	0.310547	0.283447	0.0517578	
0.309814	0.396729	0.248047	0.0454102	
0.270996	0.347168	0.342041	0.0397949	
0.237061	0.303711	0.299316	0.159912	
0.207275	0.265869	0.386719	0.140137	
0.181152	0.357666	0.338379	0.122803	
0.283447	0.312988	0.295898	0.107666	
0.247803	0.398926	0.259033	0.0942383	
0.216797	0.348877	0.351807	0.0825195	
0.189697	0.430176	0.307861	0.0722656	
0.290771	0.376465	0.269531	0.0632324	
0.379395	0.329346	0.23584	0.0554199	
0.331787	0.28833	0.331299	0.048584	
0.415283	0.252197	0.289795	0.0427246	
0.363281	0.345703	0.253418	0.0375977	
0.442871	0.30249	0.22168	0.032959	
0.387451	0.264648	0.318848	0.0290527	
0.338867	0.356689	0.278809	0.0256348	
0.296387	0.312012	0.244141	0.147461	
0.384277	0.272949	0.213623	0.12915	
0.336182	0.23877	0.187012	0.238037	
0.293945	0.333984	0.163574	0.208496	
0.25708	0.292236	0.143066	0.307617	
0.349854	0.255615	0.125244	0.269287	
0.305908	0.223877	0.109375	0.36084	
0.267578	0.320801	0.0957031	0.315918	
0.234131	0.280518	0.0837402	0.401611	
0.204834	0.245361	0.0732422	0.476562	
0.179199	0.2146	0.189209	0.416992	
0.156738	0.312744	0.165527	0.36499	
0.136963	0.273682	0.144775	0.44458	
0.244629	0.239502	0.126709	0.38916	
0.213867	0.209717	0.23584	0.340576	
0.187012	0.308594	0.206299	0.298096	
0.163574	0.39502	0.18042	0.260986	
0.143066	0.345703	0.282715	0.228516	
0.125	0.30249	0.372559	0.199951	
0.109375	0.389648	0.325928	0.175049	
0.0957031	0.46582	0.285156	0.15332	
0.20874	0.407471	0.249512	0.134277	
0.182617	0.356445	0.343262	0.117676	
0.159668	0.437012	0.300293	0.103027	
0.264648	0.382324	0.262695	0.090332	
0.231445	0.459473	0.22998	0.0791016	
0.202393	0.4021	0.201172	0.194336	
0.177002	0.476807	0.176025	0.170166	
0.154785	0.542236	0.154053	0.148926	
0.135254	0.599609	0.134766	0.130371	
0.118164	0.524658	0.24292	0.114258	
0.103271	0.583984	0.212646	0.100098	
0.215332	0.510986	0.186035	0.0876465	
0.188232	0.572266	0.162598	0.0769043	
0.164551	0.500732	0.267334	0.0673828	
0.143799	0.563232	0.233887	0.059082	
0.250732	0.49292	0.20459	0.0517578	
0.344238	0.431396	0.178955	0.0454102	
0.301025	0.377441	0.281738	0.0397949	
0.388184	0.330322	0.246582	0.0349121	
0.4646	0.289062	0.215576	0.0307617	
0.406494	0.37793	0.188477	0.0270996	
0.355469	0.330811	0.289795	0.0239258	
0.311035	0.414307	0.253662	0.0209961	
0.271973	0.362549	0.221924	0.143555	
0.237793	0.317383	0.194092	0.250732	
0.208008	0.277588	0.294922	0.219482	
0.181885	0.36792	0.258057	0.192139	
0.158936	0.322021	0.22583	0.293213	
0.263916	0.281738	0.197754	0.256592	
0.230713	0.246582	0.298096	0.224609	
0.20166	0.34082	0.260986	0.196533	
0.17627	0.42334	0.228271	0.172119	
0.154053	0.495605	0.199707	0.150635	
0.134766	0.433594	0.174805	0.256836	
0.11792	0.504395	0.152832	0.224854	
0.103027	0.566406	0.133789	0.196777	
0.0900879	0.495605	0.116943	0.297363	
0.0786133	0.433838	0.227295	0.260254	
0.0686035	0.504639	0.198975	0.227783	
0.0598145	0.56665	0.174072	0.199463	
0.0522461	0.62085	0.152344	0.174561	
0.0456543	0.543213	0.258301	0.152832	
0.0397949	0.600342	0.226074	0.133789	
0.034668	0.525391	0.322754	0.117188	
0.0302734	0.459717	0.282471	0.227539	
0.0263672	0.402344	0.37207	0.199219	
0.0229492	0.477051	0.325684	0.174316	
0.14502	0.41748	0.284912	0.152588	
0.126709	0.490479	0.249268	0.133545	
0.11084	0.429199	0.218018	0.241943	
0.0969238	0.500488	0.190674	0.211914	
0.0847168	0.562988	0.166748	0.185547	
